,firstSeen,askPrice,isNew,color,brandName,modelName,vf_Seats,vf_WheelBaseShort,vf_Wheels,vf_Windows
5285027,2018-06-06,14799,True,Nightfall Gray Metallic Gray,CHEVROLET,Cruze,5,106.30,4,6
5285034,2018-08-22,36450,True,Mosaic Black Metallic,CHEVROLET,Volt,5,106.1,4,6
5285043,2018-11-03,24449,True,Nrthsky Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
5285049,2018-11-22,25780,False,Graphite Metallic Gray,CHEVROLET,Impala,5,111.7,4,4
5285060,2018-06-27,15619,True,Blue Velvet Metallic Blue,CHEVROLET,Malibu,5,111.4,4,4
5285061,2018-07-13,22289,True,Cajun Red Tintcoat Red,CHEVROLET,Malibu,5,111.4,4,4
5285062,2018-08-27,13992,True,Caribbean Blue Metallic Blue,CHEVROLET,Spark,4,93.90,4,4
5285065,2018-06-25,12404,True,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.30,4,4
5285066,2018-06-29,14799,True,Graphite Metallic Gray,CHEVROLET,Cruze,5,106.30,4,6
5285069,2018-05-01,12404,True,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.30,4,4
5285079,2018-12-06,28758,True,Graphite Metallic,CHEVROLET,Impala,5,111.7,4,4
5285086,2018-08-27,12156,True,Toasted Marshmallow Tan,CHEVROLET,Spark,4,93.90,4,4
5285102,2018-12-03,19074,True,Pacific Blue,CHEVROLET,Malibu,5,111.40,4,4
5285106,2018-11-29,15800,False,Summit White White,CHEVROLET,Cruze,5,106.30,4,4
5285110,2018-10-25,16524,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5285113,2018-03-29,25940,True,Silver Ice Metallic Gray,CHEVROLET,Impala,5,111.7,4,4
5285115,2018-06-27,18369,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285116,2018-05-04,18369,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285117,2018-08-27,12156,True,Nightfall Gray Gray,CHEVROLET,Spark,4,93.90,4,4
5285118,2018-05-01,15154,True,Summit White White,CHEVROLET,Cruze,5,106.30,4,4
5285145,2018-06-12,17944,True,Kinetic Blue Metallic Blue,CHEVROLET,Cruze,5,106.30,4,6
5285146,2018-08-27,12156,True,Silver Ice Metallic Gray,CHEVROLET,Spark,4,93.90,4,4
5285153,2018-11-21,15000,False,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.40,4,4
5285170,2018-11-24,21611,False,Nightfall Gray Metallic Gray,CHEVROLET,Impala,5,111.7,4,4
5285171,2018-11-21,18414,False,Mosaic Black Metallic Black,CHEVROLET,Volt,5,106.10,4,6
5285173,2018-03-21,25940,True,Summit White White,CHEVROLET,Impala,5,111.7,4,4
5285174,2018-06-27,18694,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285175,2018-07-05,18949,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285177,2018-06-27,18369,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5285183,2018-10-30,26969,True,Pacific Blue Metallic Blue,CHEVROLET,Malibu,5,111.40,4,4
5285196,2018-09-26,26924,True,Cajun Red Tintcoat Red,CHEVROLET,Malibu,5,111.4,4,4
5285197,2018-01-06,16500,False,Summit White White,CHEVROLET,Cruze,5,106.3,4,6
5285217,2018-06-27,31814,True,Iridescent Pearl Tricoat White,CHEVROLET,Malibu,5,111.4,4,4
5285218,2018-05-01,20400,True,Arctic Blue Metallic Blue,CHEVROLET,Cruze,5,106.30,4,4
5285219,2018-06-12,17964,True,Kinetic Blue Metallic Blue,CHEVROLET,Cruze,5,106.30,4,6
5285220,2018-09-26,23239,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5285224,2018-08-02,13676,True,Summit White White,CHEVROLET,Spark,4,93.90,4,4
5285246,2018-05-04,20400,True,Arctic Blue Metallic Blue,CHEVROLET,Cruze,5,106.30,4,4
5285248,2018-09-15,18949,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5285252,2018-07-04,18369,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285270,2018-09-26,26529,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5285272,2019-01-02,22645,True,Graphite Metallic,CHEVROLET,Cruze,5,106.3,4,4
5285274,2018-12-31,19645,True,Nightfall Gray Metallic,CHEVROLET,Sonic,5,99.40,4,4
5285282,2018-12-02,16000,False,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.3,4,4
5285295,2018-06-27,19689,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285296,2018-05-11,23829,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5285310,2018-08-01,13743,True,Silver Ice Metallic Gray,CHEVROLET,Spark,4,93.90,4,4
5285337,2018-04-16,21839,True,Sandy Ridge Metallic Copper,CHEVROLET,Malibu,5,111.4,4,4
5285345,2018-06-27,17699,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285348,2019-01-09,16749,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
5285354,2018-09-15,18699,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5285370,2018-06-22,23004,True,Cajun Red Tintcoat Red,CHEVROLET,Malibu,5,111.4,4,4
5285375,2018-11-24,19677,False,Black Black,CHEVROLET,Impala,5,111.7,4,4
5285378,2018-05-01,20400,True,Summit White White,CHEVROLET,Cruze,5,106.30,4,4
5285379,2018-06-27,17699,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285380,2018-07-04,25749,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285389,2019-01-16,16749,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
5285402,2019-01-09,16749,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
5285404,2018-09-20,18679,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285405,2018-09-15,19429,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285424,2018-07-05,30299,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285433,2019-01-11,38535,True,Black,CHEVROLET,Impala,5,111.70,4,4
5285440,2018-06-15,17389,True,Graphite Metallic Gray,CHEVROLET,Cruze,5,106.30,4,6
5285444,2019-01-29,36470,True,Pacific Blue,CHEVROLET,Volt,5,106.10,4,6
5285446,2019-01-23,16749,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5285461,2018-12-29,15000,False,Graphite Metallic Gray,CHEVROLET,Cruze,5,106.3,4,4
5285468,2019-01-11,13694,False,Tungsten Metallic Gray,CHEVROLET,Cruze,5,106.3,4,4
5285472,2018-11-30,15800,False,Nightfall Gray Metallic Gray,CHEVROLET,Cruze,5,106.3,4,6
5285480,2018-09-20,18945,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285481,2018-09-26,26920,True,Cajun Red Tintcoat Red,CHEVROLET,Malibu,5,111.4,4,4
5285486,2019-01-16,17909,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
5285487,2019-01-14,20709,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
5285488,2019-01-09,37864,True,Pacific Blue Metallic,CHEVROLET,Volt,5,106.10,4,6
5285496,2018-09-20,18270,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285504,2019-01-23,37864,True,Mosaic Black Metallic,CHEVROLET,Volt,5,106.10,4,6
5285506,2018-05-25,17969,True,Nightfall Gray Metallic Gray,CHEVROLET,Cruze,5,106.30,4,6
5285507,2019-01-14,17909,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5285516,2019-02-07,19659,True,Pepperdust Metallic,CHEVROLET,Cruze,5,106.30,4,6
5285529,2018-11-24,19000,False,Silver Ice Metallic Gray,CHEVROLET,Impala,5,111.7,4,4
5285533,2018-09-20,17945,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5285535,2018-09-20,17945,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285546,2018-07-05,17945,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285547,2018-05-01,20400,True,Arctic Blue Metallic Blue,CHEVROLET,Cruze,5,106.30,4,4
5285548,2018-09-20,17945,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
5285549,2018-10-03,19770,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285555,2018-11-29,24581,False,Quicksilver Metallic Gray,BUICK,LaCrosse,5,114.4,4,4
5285556,2018-09-29,27500,False,Red Quartz Tintcoat Gray,BUICK,LaCrosse,5,114.40,4,4
5285561,2019-01-22,13000,False,Red Hot Red,CHEVROLET,Cruze,5,106.3,4,4
5285565,2019-01-22,23000,False,Blue Velvet Metallic Blue,CHEVROLET,Impala,5,111.7,4,4
5285573,2018-07-04,18270,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
5285574,2018-09-15,17945,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285575,2018-06-27,25915,True,Pepperdust Metallic Brown,CHEVROLET,Malibu,5,111.4,4,4
5285581,2019-01-23,17909,True,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.30,4,4
5285582,2019-01-16,16909,True,Red Hot Red,CHEVROLET,Cruze,5,106.30,4,4
5285583,2019-01-09,17909,True,Oakwood Metallic Brown,CHEVROLET,Cruze,5,106.30,4,4
5285599,2018-11-03,14000,False,Red Hot Red,CHEVROLET,Cruze,5,106.3,4,4
5285608,2019-02-13,15809,True,Summit White,CHEVROLET,Sonic,5,99.40,4,4
5285610,2019-01-31,17909,True,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.30,4,4
5285612,2019-01-14,21104,True,Cajun Red Tintcoat Red,CHEVROLET,Cruze,5,106.30,4,4
5285614,2018-12-03,20819,True,Pacific Blue Metallic Blue,CHEVROLET,Malibu,5,111.40,4,4
5285617,2018-06-29,17969,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
5285618,2018-09-20,17945,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285621,2019-02-04,16689,False,Cajun Red Tintcoat Red,CHEVROLET,Cruze,5,106.3,4,4
5285638,2018-09-15,17945,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285639,2018-09-21,24320,True,Cajun Red Tintcoat Red,CHEVROLET,Malibu,5,111.4,4,4
5285640,2018-09-15,17945,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285641,2018-05-02,23490,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285662,2019-01-11,31874,True,Nightfall Gray Metallic Gray,CHEVROLET,Impala,5,111.70,4,4
5285668,2018-11-03,14200,False,Red Hot Red,CHEVROLET,Cruze,5,106.30,4,6
5285670,2018-06-27,17945,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285679,2019-01-22,23000,False,Black Black,CHEVROLET,Impala,5,111.7,4,4
5285681,2019-02-21,39280,True,Kinetic Blue Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
5285688,2019-01-17,17909,True,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.30,4,4
5285691,2018-12-02,13713,False,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.3,4,4
5285694,2018-10-30,19729,True,Silver Ice,CHEVROLET,Malibu,5,111.40,4,4
5285701,2018-12-15,12000,False,Kinetic Blue Metallic Blue,CHEVROLET,Sonic,5,99.4,4,4
5285702,2018-11-30,13700,False,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.3,4,6
5285713,2018-09-15,18390,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285726,2019-01-29,16376,True,Oakwood Metallic Brown,CHEVROLET,Cruze,5,106.30,4,4
5285727,2019-01-14,16376,True,Summit White White,CHEVROLET,Cruze,5,106.30,4,4
5285729,2018-07-05,18146,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285730,2018-03-29,21067,True,Sandy Ridge Metallic Copper,CHEVROLET,Malibu,5,111.4,4,4
5285744,2019-01-11,19384,False,Silver Ice Metallic Gray,CHEVROLET,Impala,5,111.7,4,4
5285746,2018-07-04,23111,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285755,2019-01-16,15596,True,Oakwood Metallic Brown,CHEVROLET,Cruze,5,106.30,4,4
5285758,2018-09-26,21802,True,Cajun Red Tintcoat Red,CHEVROLET,Malibu,5,111.4,4,4
5285759,2018-07-05,23163,True,Iridescent Pearl Tricoat White,CHEVROLET,Malibu,5,111.4,4,4
5285772,2018-12-29,13801,False,Arctic Blue Metallic Blue,CHEVROLET,Cruze,5,106.3,4,4
5285781,2018-04-25,21251,True,Pepperdust Metallic Brown,CHEVROLET,Malibu,5,111.4,4,4
5285784,2018-06-15,16070,True,Graphite Metallic Gray,CHEVROLET,Cruze,5,106.30,4,6
5285785,2018-06-27,20513,True,Sandy Ridge Metallic Copper,CHEVROLET,Malibu,5,111.4,4,4
5285789,2019-01-19,12611,True,Nightfall Gray Metallic,CHEVROLET,Spark,4,93.90,4,4
5285790,2019-01-17,16376,True,Red Hot Red,CHEVROLET,Cruze,5,106.30,4,4
5285792,2019-01-08,15596,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5285794,2019-01-01,15000,False,Kinetic Blue Metallic Blue,CHEVROLET,Cruze,5,106.3,4,4
5285799,2018-10-30,22613,True,Summit White White,CHEVROLET,Malibu,5,111.40,4,4
5285800,2018-07-04,18146,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285801,2018-09-15,18146,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285808,2018-10-29,19114,True,Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
5285809,2018-06-27,23093,True,Sandy Ridge Metallic Copper,CHEVROLET,Malibu,5,111.4,4,4
5285823,2019-03-10,27500,False,Silver Ice Metallic Gray,CHEVROLET,Impala,5,111.7,4,4
5285832,2018-09-18,12611,True,Passion Fruit Purple,CHEVROLET,Spark,4,93.90,4,4
5285836,2018-09-20,18146,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285839,2019-03-14,29732,True,Pepperdust Metallic,CHEVROLET,Impala,5,111.70,4,4
5285843,2019-01-31,15596,True,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.30,4,4
5285844,2019-01-29,16376,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
5285845,2019-01-16,16376,True,Summit White White,CHEVROLET,Cruze,5,106.30,4,4
5285846,2019-01-08,16376,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5285847,2019-01-04,20024,True,Shadow Gray Metallic Gray,CHEVROLET,Malibu,5,111.40,4,4
5285848,2018-12-13,12611,True,Raspberry Red,CHEVROLET,Spark,4,93.90,4,4
5285859,2018-12-02,16489,False,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285862,2018-09-20,18390,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5285875,2018-10-20,23796,True,Cajun Red Tintcoat Red,CHEVROLET,Malibu,5,111.40,4,4
5285881,2019-01-22,22412,False,Black Black,CHEVROLET,Impala,5,111.7,4,4
5285887,2018-11-03,23488,True,Sandy Ridge Metallic Copper,CHEVROLET,Malibu,5,111.40,4,4
5285895,2019-01-24,15596,True,Oakwood Metallic Brown,CHEVROLET,Cruze,5,106.30,4,4
5285905,2018-11-29,22815,False,Quicksilver Metallic Gray,BUICK,LaCrosse,5,114.4,4,4
5285909,2019-01-23,16376,True,Summit White White,CHEVROLET,Cruze,5,106.30,4,4
5285912,2018-09-20,18390,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285915,2019-01-24,16376,True,Summit White White,CHEVROLET,Cruze,5,106.30,4,4
5285916,2019-01-24,16376,True,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.30,4,4
5285928,2019-01-16,15016,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
5285937,2019-01-17,12611,True,Red Hot Red,CHEVROLET,Spark,4,93.90,4,4
5285940,2018-11-30,13800,False,Tungsten Metallic Gray,CHEVROLET,Cruze,5,106.3,4,4
5285944,2019-03-05,24800,False,Summit White White,BUICK,LaCrosse,5,114.4,4,4
5285949,2019-01-01,13366,False,Graphite Metallic Gray,CHEVROLET,Cruze,5,106.3,4,4
5285952,2018-10-30,19259,True,Mosaic Black,CHEVROLET,Malibu,5,111.40,4,4
5285953,2018-06-06,16464,True,Cajun Red Tintcoat Red,CHEVROLET,Cruze,5,106.30,4,6
5285957,2018-12-13,12611,True,Passion Fruit Purple,CHEVROLET,Spark,4,93.90,4,4
5285963,2019-01-01,13654,False,Arctic Blue Metallic Blue,CHEVROLET,Cruze,5,106.3,4,4
5285966,2019-02-18,13738,False,Kinetic Blue Metallic Blue,CHEVROLET,Cruze,5,160.30,4,6
5285968,2019-01-01,13285,False,Graphite Metallic Gray,CHEVROLET,Cruze,5,106.3,4,4
5285969,2018-12-29,13000,False,Graphite Metallic Gray,CHEVROLET,Cruze,5,106.3,4,4
5285977,2019-01-17,27404,True,Cajun Red Tintcoat Red,CHEVROLET,Impala,5,111.70,4,4
5285980,2018-06-05,16184,True,Nightfall Gray Metallic Gray,CHEVROLET,Cruze,5,106.30,4,6
5285981,2018-07-04,18146,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285982,2018-04-04,20371,True,Sandy Ridge Metallic Copper,CHEVROLET,Malibu,5,111.4,4,4
5285983,2018-09-15,18390,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5285984,2018-06-27,20626,True,Sandy Ridge Metallic Copper,CHEVROLET,Malibu,5,111.4,4,4
5285988,2019-03-28,17932,True,Kinetic Blue,CHEVROLET,Cruze,5,106.30,4,4
5285989,2019-03-28,19492,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,6
5285992,2019-02-21,16108,True,Silver Ice Metallic Gray,CHEVROLET,Sonic,5,99.40,4,4
5285995,2019-01-25,12939,True,Caribbean Blue Metallic,CHEVROLET,Spark,4,93.90,4,4
5285996,2019-01-17,16376,True,Oakwood Metallic Brown,CHEVROLET,Cruze,5,106.30,4,4
5285997,2019-01-17,16376,True,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.30,4,4
5285999,2019-01-08,16376,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
5286001,2018-12-19,19942,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
5286002,2018-12-12,16407,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
5286009,2018-07-04,18630,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5286013,2019-01-24,16376,True,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.30,4,4
5286015,2018-12-19,19348,True,Shadow Gray Metallic Gray,CHEVROLET,Malibu,5,111.40,4,4
5286029,2018-09-26,22845,True,Iridescent Pearl Tricoat White,CHEVROLET,Malibu,5,111.4,4,4
5286032,2019-03-23,16579,False,Pepperdust Metallic Brown,CHEVROLET,Malibu,5,111.4,4,4
5286035,2019-02-13,16432,True,Kinetic Blue Metallic Blue,CHEVROLET,Sonic,5,99.40,4,4
5286036,2019-01-25,12611,True,Passion Fruit Purple,CHEVROLET,Spark,4,93.90,4,4
5286042,2018-11-06,19259,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.40,4,4
5286054,2019-01-01,13505,False,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.3,4,4
5286055,2018-12-15,13599,False,Red Hot Red,CHEVROLET,Cruze,5,106.3,4,4
5286058,2019-02-26,28712,True,Pepperdust Metallic Brown,CHEVROLET,Impala,5,111.70,4,4
5286059,2018-12-29,12800,False,Pepperdust Metallic Brown,CHEVROLET,Cruze,5,106.3,4,4
5286062,2019-01-19,16293,True,Black Black,CHEVROLET,Cruze,5,106.3,4,6
5286069,2019-01-31,16691,True,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.30,4,4
5291243,2018-08-29,16819,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5291247,2018-08-15,19794,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291248,2018-08-15,16819,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291250,2018-09-20,20859,True,Iridescent Pearl Tricoat White,CHEVROLET,Malibu,5,111.4,4,4
5291261,2018-08-15,24385,True,Cajun Red Tintcoat Red,CHEVROLET,Cruze,5,106.30,4,6
5291280,2018-12-08,0,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
5291286,2017-08-01,16439,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291305,2018-11-30,16277,False,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.3,4,4
5291308,2017-12-27,22597,True,Silver Ice Metallic Gray,CHEVROLET,Impala,5,111.7,4,4
5291309,2018-06-07,26957,True,Iridescent Pearl Tricoat White,CHEVROLET,Impala,5,111.7,4,4
5291315,2018-12-01,16499,False,Summit White White,CHEVROLET,Cruze,5,106.3,4,4
5291318,2018-12-07,12833,False,Mosaic Black Metallic Black,CHEVROLET,Sonic,5,99.40,4,4
5291325,2018-11-30,18989,False,Nightfall Gray Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291335,2018-09-18,21829,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291336,2018-12-19,0,False,Summit White,CHEVROLET,Impala,5,111.7,4,4
5291338,2018-11-30,17888,False,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.3,4,4
5291340,2018-09-20,22224,True,Cajun Red Tintcoat Red,CHEVROLET,Malibu,5,111.4,4,4
5291344,2018-08-01,18784,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5291345,2017-07-27,18689,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291368,2018-12-28,20670,True,Nightfall Gray Metallic,CHEVROLET,Sonic,5,99.40,4,4
5291379,2018-09-29,13240,True,Mosaic Black Black,CHEVROLET,Spark,4,93.90,4,4
5291389,2018-12-15,22130,True,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.30,4,4
5291392,2018-09-28,12300,True,Caribbean Blue Metallic Blue,CHEVROLET,Spark,4,93.90,4,4
5291393,2018-02-20,18284,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5291403,2018-11-28,16222,False,Red Hot Red,CHEVROLET,Cruze,5,106.3,4,4
5291407,2018-12-13,24295,False,Nightfall Gray Metallic Gray,CHEVROLET,Impala,5,111.7,4,4
5291440,2018-02-16,17895,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5291443,2019-01-09,19995,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
5291444,2019-01-08,19995,True,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.30,4,4
5291448,2018-08-02,19229,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5291449,2019-01-10,15650,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
5291450,2018-11-30,18730,False,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291457,2018-11-21,24753,True,Pacific Blue Metallic Blue,CHEVROLET,Malibu,5,111.40,4,4
5291459,2018-08-15,19229,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5291464,2019-01-10,15650,True,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.30,4,4
5291465,2019-01-10,19995,True,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.30,4,4
5291476,2019-01-09,15650,True,Oakwood Metallic Brown,CHEVROLET,Cruze,5,106.30,4,4
5291491,2019-01-09,15650,True,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.30,4,4
5291492,2019-01-09,16380,True,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.30,4,4
5291493,2019-01-08,22975,True,Pacific Blue Metallic Blue,CHEVROLET,Cruze,5,106.30,4,4
5291498,2018-09-09,23200,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291515,2018-12-28,19477,True,Nightfall Gray Metallic Gray,CHEVROLET,Sonic,5,99.40,4,4
5291516,2018-11-30,15888,False,Summit White White,CHEVROLET,Cruze,5,106.3,4,4
5291522,2019-01-12,16888,False,Blue Velvet Metallic Blue,CHEVROLET,Malibu,5,111.4,4,4
5291532,2019-01-10,16650,True,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.30,4,4
5291548,2019-01-24,20245,True,Pacific Blue Metallic Blue,CHEVROLET,Cruze,5,106.30,4,4
5291557,2019-01-09,15775,True,Mosaic Black Metallic Black,CHEVROLET,Cruze,5,106.30,4,4
5291559,2018-12-22,14999,False,Pepperdust Metallic Brown,CHEVROLET,Cruze,5,106.3,4,4
5291562,2018-09-12,28285,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291574,2018-09-28,12942,True,Red Hot Red,CHEVROLET,Spark,4,93.90,4,4
5291590,2019-01-10,20615,True,Kinetic Blue Metallic Blue,CHEVROLET,Cruze,5,106.30,4,4
5291599,2018-09-09,18531,True,Black Black,CHEVROLET,Cruze,5,106.3,4,6
5291602,2019-01-12,16330,False,Blue Velvet Metallic Blue,CHEVROLET,Malibu,5,111.4,4,4
5291614,2019-01-12,16555,False,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291623,2018-12-07,16995,False,Summit White White,CHEVROLET,Impala,5,111.7,4,4
5291635,2018-11-28,15444,False,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.3,4,4
5291644,2019-01-12,17851,True,Oakwood Metallic Brown,CHEVROLET,Cruze,5,106.30,4,4
5291650,2018-11-21,24563,True,Shadow Gray Metallic Gray,CHEVROLET,Malibu,5,111.40,4,4
5291664,2018-12-01,14990,False,Red Hot,CHEVROLET,Cruze,5,106.3,4,4
5291690,2018-09-14,20063,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.4,4,4
5291692,2018-11-30,16777,False,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291697,2019-01-20,17851,True,Oakwood Metallic Brown,CHEVROLET,Cruze,5,106.30,4,4
5291700,2018-09-11,20063,True,Silver Ice Metallic Gray,CHEVROLET,Malibu,5,111.4,4,4
5291710,2018-09-28,26595,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5291722,2019-01-12,16333,False,Black Black,CHEVROLET,Cruze,5,106.30,4,6
5291723,2019-01-09,29564,True,Mosaic Black Metallic Black,CHEVROLET,Impala,5,111.70,4,4
5291724,2019-01-08,20720,True,Silver Ice Metallic Gray,CHEVROLET,Cruze,5,106.30,4,4
5291725,2018-12-20,21218,True,Mosaic Black Metallic Black,CHEVROLET,Malibu,5,111.40,4,4
5291728,2019-02-24,40800,True,G1W Pearl,CHEVROLET,Impala,5,111.70,4,4
5291730,2018-02-20,20063,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
5291734,2019-01-08,16851,True,Summit White White,CHEVROLET,Cruze,5,106.30,4,4
5291737,2018-08-22,20063,True,Summit White White,CHEVROLET,Malibu,5,111.4,4,4
